size;seed;steps;sum;nano;
1605632;1337;2;861707294712173;830100
1605632;1337;4;430934642487924;477500
1605632;1337;8;215740044973999;444400
1605632;1337;16;108009741455167;380100
1605632;1337;32;53861572128086;321100
1638400;1337;1;1758758488269207;856800
1638400;1337;2;879245594468407;762200
1638400;1337;4;439658682291652;659300
1638400;1337;8;220119957278478;430700
1638400;1337;16;110206479851423;455000
1638400;1337;32;54959117734736;349000
1671168;1337;1;1793848169831707;978300
1671168;1337;2;896770302549443;545600
1671168;1337;4;448398830171453;453600
1671168;1337;8;224493801291027;529000
1671168;1337;16;112374416348865;526300
1671168;1337;32;56027111816158;672800
1703936;1337;1;1829153960641248;1366900
1703936;1337;2;914400333586246;1123600
1703936;1337;4;457215076086136;884600
1703936;1337;8;228896523530258;594700
1703936;1337;16;114549523926571;483400
1703936;1337;32;57100045727463;364000
1736704;1337;1;1864297482431426;1233700
1736704;1337;2;931942268903276;672900
1736704;1337;4;465987361208901;615900
1736704;1337;8;233273669677351;460600
1736704;1337;16;116747787101633;447400
1736704;1337;32;58160971975862;407100
1769472;1337;1;1899547177927326;965000
1769472;1337;2;949612602203484;939300
1769472;1337;4;474778996227089;618900
1769472;1337;8;237704481624255;494700
1769472;1337;16;118992093567539;443600
1769472;1337;32;59299527292336;370400
1802240;1337;1;1934770416555833;1087000
1802240;1337;2;967315626802933;879600
1802240;1337;4;483615699211162;587900
1802240;1337;8;242139287449624;528400
1802240;1337;16;121183290329155;653100
1802240;1337;32;60428802701811;331800
1835008;1337;1;1969911817663978;1252200
1835008;1337;2;984978769530930;849200
1835008;1337;4;492382348537194;649400
1835008;1337;8;246529654373311;527900
1835008;1337;16;123344708729206;473700
1835008;1337;32;61506600282144;372300
1867776;1337;1;2005234502328148;1367200
1867776;1337;2;1002597621631753;796400
1867776;1337;4;501123825610174;514200
1867776;1337;8;250887461009857;422600
1867776;1337;16;125493813208549;478600
1867776;1337;32;62574764455912;356700
1900544;1337;1;2040252284284490;1099200
1900544;1337;2;1020044412678367;757800
1900544;1337;4;509875687381850;508300
1900544;1337;8;255310142826668;605800
1900544;1337;16;127696300279235;486800
1900544;1337;32;63680044165745;470100
